id:ID,name,label:LABEL,identifier,text,sourceDocument,pageStart,pageEnd,sectionLabel
Disclosure_Q4_-3123861077020305546,4. Does the entity have an equal opportunity policy as per the Rights of Persons with,Disclosure,Q4,"4. Does the entity have an equal opportunity policy as per the Rights of Persons with Disabilities Act, 2016? If so, provide a web-link to the policy. 5. Return to work and Retention rates of permanent employees and workers that took parental leave.",Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,14,14,4. Does the entity have an equal opportunity policy as per the Rights of Persons with
Disclosure_Q6_3907764899961729686,6. Is there a mechanism available to receive and redress grievances for the following,Disclosure,Q6,6. Is there a mechanism available to receive and redress grievances for the following listed entity: Category FY _____,Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,14,15,6. Is there a mechanism available to receive and redress grievances for the following
Disclosure_Q10_4161507832348123442,10. Health and safety management system:,Disclosure,Q10,"10. Health and safety management system: a. Whether an occupational health and safety management system has been implemented by the entity? (Yes/ No). If yes, the coverage such system? b. What are the processes used to identify work-related hazards and assess risks on a routine and non-routine basis by the entity? c. Whether you have processes for workers to report the work related hazards and to remove themselves from such risks. (Y/N) and healthcare services? (Yes/ No) 11. Details of safety related incidents, in the following format:",Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,15,16,10. Health and safety management system:
Disclosure_Q12_-2249747808568790235,12. Describe the measures taken by the entity to ensure a safe and healthy work place.,Disclosure,Q12,12. Describe the measures taken by the entity to ensure a safe and healthy work place.,Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,16,16,12. Describe the measures taken by the entity to ensure a safe and healthy work place.
Disclosure_Q14_-7926207826839177328,14. Assessments for the year:,Disclosure,Q14,14. Assessments for the year: incidents (if any) and on significant risks / concerns arising from assessments of health & safety practices and working conditions.,Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,16,16,14. Assessments for the year:
Disclosure_Q4_-6760028629458676025,4. Does the entity provide transition assistance programs to facilitate continued,Disclosure,Q4,4. Does the entity provide transition assistance programs to facilitate continued employability and the management of career endings resulting from retirement or termination of employment? (Yes/ No) 5. Details on assessment of value chain partners: concerns arising from assessments of health and safety practices and working conditions of value chain partners.,Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,17,17,4. Does the entity provide transition assistance programs to facilitate continued
Topic_Principle_Principle4,Principle4,Topic,4,PRINCIPLE 4: Businesses should respect the interests of and be responsive to all its stakeholders,Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,18,18,Principle4
Disclosure_Q1_991886090062196846,1. Describe the processes for identifying key stakeholder groups of the entity.,Disclosure,Q1,1. Describe the processes for identifying key stakeholder groups of the entity.,Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,18,18,1. Describe the processes for identifying key stakeholder groups of the entity.
Disclosure_Q2_1920508722239472189,2. List stakeholder groups identified as key for your entity and the frequency of,Disclosure,Q2,2. List stakeholder groups identified as key for your entity and the frequency of engagement with each stakeholder group.,Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,18,18,2. List stakeholder groups identified as key for your entity and the frequency of
Disclosure_Q1_5527958902670489695,1. Provide the processes for consultation between stakeholders and the Board on,Disclosure,Q1,"1. Provide the processes for consultation between stakeholders and the Board on economic, environmental, and social topics or if consultation is delegated, how is feedback from such consultations provided to the Board. 2. Whether stakeholder consultation is used to support the identification and management of environmental, and social topics (Yes / No). If so, provide details of instances as to how the inputs received from stakeholders on these topics were incorporated into policies and activities of the entity. 3. Provide details of instances of engagement with, and actions taken to, address the concerns of vulnerable/ marginalized stakeholder groups.",Business responsibility and sustainability reporting by listed entitiesAnnexure1_p.pdf,18,18,1. Provide the processes for consultation between stakeholders and the Board on
